codigo_produto,descricao_produto,quantidade,faturamento,pedidos,empresas,percentual,percentual_acumulado,classe_abc
25030,PASTA ESCOLAR 30MM SOFT FUME,6.0,41.400000000000006,4,1,8.443117655864237e-05,0.9437182796760298,B
78974766602442,ESPALHADOR ATLAS LEVE PEQUENA 2442,6.0,41.400000000000006,2,1,8.443117655864237e-05,0.9438027108525885,B
28016,PRATO FUNDO VIDRO DIAMANTE DURALEX 22CM,6.0,41.400000000000006,2,1,8.443117655864237e-05,0.9438871420291471,B
HIG-VIRT-BDS05-,Tintas P/ Epson L3150 3250 L3210 L3110 L5190 L5290 T544 504 PRETO,1.0,41.4,1,1,8.443117655864235e-05,0.9439715732057058,B
78974766602267,Luvas de Latex Tamanho M Sanro,5.0,40.71,4,1,8.302399028266499e-05,0.9440545971959885,B
DE00207-PT,Sirene Elite Piezoelétrica 12v Alarme E Cerca Elétrica 1 Som,2.0,40.67,2,1,8.294241426666629e-05,0.9441375396102551,B
9073,Caderno de Anotações com Suporte de Caneta 70 Folhas Azul TPC,1.0,40.33,1,1,8.224901813067744e-05,0.9442197886283858,B
16812,COLA PANO ACRILEX 35G,4.0,40.0,2,1,8.157601599868826e-05,0.9443013646443845,B
78974766601960,cartinha card game,4.0,40.0,3,1,8.157601599868826e-05,0.9443829406603832,B
HIG-VIRT-MNS-ELK-840-002,Kit Letras Alfabeto 28 Peças Educativa Elka 840 Cor Amrelo Amrelo,1.0,40.0,1,1,8.157601599868826e-05,0.9444645166763819,B
78974766602477,cartinha pokemon,4.0,40.0,4,1,8.157601599868826e-05,0.9445460926923805,B
29003,PISO PARA PES 48X70 CINZA,1.0,39.99,1,1,8.15556219946886e-05,0.9446276483143752,B
42324,Apontador com Borracha e Depósito Faber-Castell Mix Neon,2.0,39.98,2,1,8.153522799068892e-05,0.9447091835423659,B
DH04252,VELA COM SUPORTE EM CERAMICA,1.0,39.9,1,1,8.137207595869155e-05,0.9447905556183246,B
45637,CHINELO,1.0,39.9,1,1,8.137207595869155e-05,0.9448719276942833,B
16548,GARRAFA TERMICA 0.5L CONTINENTAL ALADDIN,1.0,39.9,1,1,8.137207595869155e-05,0.944953299770242,B
DE03641,Moedor De Temperos Madeira P 5 X 10 X 5Cm Yangzi,1.0,39.9,1,1,8.137207595869155e-05,0.9450346718462007,B
2247,"Varão Cortina Aço 0,28x2,5m Simples Branco ",1.0,39.9,1,1,8.137207595869155e-05,0.9451160439221594,B
47852,TOALHA BANHO VILAGE,1.0,39.9,1,1,8.137207595869155e-05,0.9451974159981181,B
2247,"Varão Cortina Aço 0,28x2,5m Simples Branco",1.0,39.9,1,1,8.137207595869155e-05,0.9452787880740768,B
2645/2644/2639-Orla,Jogo de Copos com 6Pcs Orla 350ML Nadir,1.0,39.9,1,1,8.137207595869155e-05,0.9453601601500355,B
78974766603255,Raquete Elétrica Mata Mosquito Recarregável,1.0,39.9,1,1,8.137207595869155e-05,0.9454415322259943,B
78974766603377,Cuscuzeiro Craqueado N°16 LAREDU,1.0,39.9,1,1,8.137207595869155e-05,0.945522904301953,B
DH04781,Bule de Vidro C/ Tampa de Bambu 1 Lt 21X13X13 Cm Transparente,1.0,39.9,1,1,8.137207595869155e-05,0.9456042763779117,B
3990,"Borracha Panela De Pressao Tramontina 4,5 AZUL",1.0,39.9,1,1,8.137207595869155e-05,0.9456856484538704,B
DE05244,Porta Guardanapo de Bambu 19cm Lyor,1.0,39.9,1,1,8.137207595869155e-05,0.9457670205298291,B
50642,Calculadora Vighs V-1048-12 12 Digitos com Pilha,1.0,39.9,1,1,8.137207595869155e-05,0.9458483926057878,B
78974766602428,Borracha Panela De Pressão Rochedo Elegance 6 Lts Silicone - Guamantec,1.0,39.9,1,1,8.137207595869155e-05,0.9459297646817465,B
43049,PANTUFA ADULTO,1.0,39.9,1,1,8.137207595869155e-05,0.9460111367577052,B
43743,CESTO TELADO 60 LT ARQPLAST,1.0,39.9,1,1,8.137207595869155e-05,0.9460925088336639,B
78974766603031,Conjunto Assador 3 Facas Preto - MOR,1.0,39.9,1,1,8.137207595869155e-05,0.9461738809096226,B
43753,Bacia Canelada – 40 Litros Arqplast,1.0,39.9,1,1,8.137207595869155e-05,0.9462552529855813,B
29088,Regulador Para  Gas Pequeno Imargas GLP 1kg/h,1.0,39.9,1,1,8.137207595869155e-05,0.94633662506154,B
49197,FILTRO DE LINHA  5 ENTRADA  2 METROS,1.0,39.9,1,1,8.137207595869155e-05,0.9464179971374987,B
2645/2644/2639-Marrocos,Jogo de Copos SM Marrocos 6 Peças 350 ml-Nadir,1.0,39.9,1,1,8.137207595869155e-05,0.9464993692134575,B
44178,Pipoqueira Alumínio 2L Nicopan N20 ,1.0,39.9,1,1,8.137207595869155e-05,0.9465807412894162,B
3559/3565,Redutor de assento sanitário para crianças Pais e Filhos,1.0,39.9,1,1,8.137207595869155e-05,0.9466621133653749,B
43040,CHINELO INFANTIL PLUSH,1.0,39.9,1,1,8.137207595869155e-05,0.9467434854413336,B
LM0033,Polaina Tricot - PRETO,1.0,39.9,1,1,8.137207595869155e-05,0.9468248575172923,B
34902,"Lixeira Red. PLÁSTICA COM PEDAL SANREMO 13,5L",1.0,39.9,1,1,8.137207595869155e-05,0.946906229593251,B
0444-00,Kit 2 Pares Pastilha de Freio Absolute ABS-01S Orgânica,1.0,39.9,1,1,8.137207595869155e-05,0.9469876016692097,B
78974766602075,JOGO DE XICARAS CASITA 4 PECAS 90ML CA18021,1.0,39.9,1,1,8.137207595869155e-05,0.9470689737451684,B
09003.1289.12,"Marmita Térmica 1,5L Sem Divisória Tekcor Preta - Soprano",1.0,39.9,1,1,8.137207595869155e-05,0.9471503458211271,B
40116,REGISTRADOR PREMIUM,1.0,39.9,1,1,8.137207595869155e-05,0.9472317178970858,B
49752,BALEIRO MARACANA 16x17 cm,1.0,39.9,1,1,8.137207595869155e-05,0.9473130899730445,B
DU00314,"KIT 10 CABIDE PCS AVELUDADO 44,5CM X 23,5CM X 0,5CM CLINCK",1.0,39.9,1,1,8.137207595869155e-05,0.9473944620490032,B
37159,caderno 160 folhas 10 materias,1.0,39.9,1,1,8.137207595869155e-05,0.947475834124962,B
DU00154,ASTROMÉLIA ROS ESCURO VIVAFLOR COD 11554,2.0,39.8,1,1,8.116813591869482e-05,0.9475570022608807,B
78974766603245,FORMA DE SILICONE  PARA AIR FRYER  VEMAX COR SORTIDA,2.0,39.8,1,1,8.116813591869482e-05,0.9476381703967994,B
78974766603066,MOEDOR DE PLASTICO E VIDRO FENIMA,2.0,39.8,2,1,8.116813591869482e-05,0.9477193385327182,B
78974766604089,Escova Sanitária Cabo Inox /Rattan c/Suporte 51cm CATUAI,2.0,39.8,2,1,8.116813591869482e-05,0.9478005066686369,B
24662,Bloco Para Desenho Canson Cor Branco 140 G A4 20 Folhas,2.0,39.8,2,1,8.116813591869482e-05,0.9478816748045557,B
78974766603981,pulverizador de óleo azeite e vinagre 200 ml fenima  - Preto,2.0,39.8,2,1,8.116813591869482e-05,0.9479628429404744,B
50371,TAMPA VIDRO N22,2.0,39.8,2,1,8.116813591869482e-05,0.9480440110763931,B
78974766602823,"Prato Fundo 21,5 Cm Donna Grano Azul Biona Oxford",2.0,39.8,1,1,8.116813591869482e-05,0.9481251792123119,B
78974766603044,BOLSA MARMITA TERMICA  FENIMA,2.0,39.8,2,1,8.116813591869482e-05,0.9482063473482306,B
8087,Capa de Almofada Vintage Cores Sortidas 45x45 cm Adomes,4.0,39.6,3,1,8.076025583870139e-05,0.9482871076040693,B
11949,Desentupidor de Pia Sanfonado Dsr Un.,4.0,39.6,4,1,8.076025583870139e-05,0.948367867859908,B
37932,SACO ALVEJADO PARA LIMPEZA PE DE GALINHA,4.0,39.6,1,1,8.076025583870139e-05,0.9484486281157467,B
17756,ISQUEIRO BIC MAXI ,5.0,39.5,5,1,8.055631579870466e-05,0.9485291844315454,B
78974766604366,CABIDE POP INFANTIL KIT COM 5 LILAS PLASTIBRASIL,5.0,39.5,2,1,8.055631579870466e-05,0.9486097407473442,B
78974766602872,PUXADOR ITAPEMA 128 ALUF  5572,5.0,39.5,2,1,8.055631579870466e-05,0.9486902970631429,B
33810,XICARA CAFE AMERICANO 90ML NADIR,3.0,39.33,2,1,8.020961773071023e-05,0.9487705066808736,B
30973,TALAO PEDIDO 1/32 1VIA TILIBRA,10.0,39.0,4,1,7.953661559872105e-05,0.9488500432964723,B
HIG-REAL-MNS-ELK-1285,Jogo da Memória Bluey,1.0,39.0,1,1,7.953661559872105e-05,0.9489295799120709,B
78974766602997,"Forma Mini Pudim/Torta Suíça Alumínio 10x4,5x8",6.0,39.0,1,1,7.953661559872105e-05,0.9490091165276696,B
16981,BALA DORI GOMA TUBO FRUTAS 32g,39.0,39.0,27,1,7.953661559872105e-05,0.9490886531432683,B
HIG-VIRT-UTIL-116367,Mini Mixer Elétrico Misturador De Bebidas 2 Em 1 Portátil Fu,1.0,38.99,1,1,7.951622159472139e-05,0.949168169364863,B
LM281,MEIA FEMININA AEROBICA ROSA COR 02 16/9>34-39 REF-01022053,4.0,38.94,2,1,7.941425157472302e-05,0.9492475836164378,B
DH03228,PETISQUEIRA 18X3CM CORAÇÃO LYOR PLANETA ,1.0,38.9,1,1,7.933267555872434e-05,0.9493269162919965,B
NS163,ELASTICO COLORIDO SUPER 100G - PACOTE CONTÉM 120 UN,2.0,38.82,2,1,7.916952352672696e-05,0.9494060858155232,B
40357,VASSOURA PLURI C/CABO,3.0,38.7,3,1,7.89247954787309e-05,0.949485010611002,B
50724,Kit 4 Paleta Book Mista (Pele E Sombra) - Panda Safira,1.0,38.7,1,1,7.89247954787309e-05,0.9495639354064808,B
78974766603561,DIFUSOR DE AROMAS ALL SAY C/ CAIXA 250 ML BABY,3.0,38.7,2,1,7.89247954787309e-05,0.9496428602019595,B
78974766603676,LAPIS DE COR TRIANGULAR ESTAMPADO FINI 12 CORES - LEONORA,3.0,38.7,3,1,7.89247954787309e-05,0.9497217849974383,B
50354,ALCOOL SOL 1LT 70%,3.0,38.7,3,1,7.89247954787309e-05,0.9498007097929171,B
50299,ENERGETICO MONSTER,3.0,38.7,3,1,7.89247954787309e-05,0.9498796345883959,B
25504,PENEIRA DE FRITURA CATUAI,3.0,38.7,3,1,7.89247954787309e-05,0.9499585593838746,B
45085,Papel A4 Criativo 8 Cores (85g/m²) 45 Folhas – Usapel,3.0,38.7,2,1,7.89247954787309e-05,0.9500374841793534,C
78974766604015,"Plastico termovip light 1,40 Margaridas e coracao azul 6288B",2.4,38.16,1,1,7.78235192627486e-05,0.9501153076986162,C
MLB1596554809,Sacola Plástica Reciclada Reforçada 30x40 Branca - 1 Kg,2.0,38.0,2,1,7.749721519875386e-05,0.950192804913815,C
HIG-VIRT-MNS-ELK-1285-003,Jogo Da Memoria Bluey 24 Pares De Cartas 1285 - Elka,1.0,38.0,1,1,7.749721519875386e-05,0.9502703021290138,C
DE04387-BR,Arandela Luminária Oval Tartaruga Branca Aço Vidro Resistente - BRANCO,2.0,38.0,1,1,7.749721519875386e-05,0.9503477993442125,C
HIG-VIRT-GRF-RF45x100-001,Rolo De Filme Pvc 45cm X 100 Metros,1.0,38.0,1,1,7.749721519875386e-05,0.9504252965594113,C
MLB1603227673,Saco Para Lixo Branco 40 Litros 100 Unidades,1.0,37.97,1,1,7.743603318675484e-05,0.9505027325925981,C
48306,Lápis De Cor 20 Cores + 4 Bicolor Sextavado Faber Castell,1.0,37.9,1,1,7.729327515875713e-05,0.9505800258677568,C
15414,FORMA P/PAO GRANDE FORTALEZA,1.0,37.9,1,1,7.729327515875713e-05,0.9506573191429155,C
46634,CUSCUZEIRA LUXO N14,1.0,37.9,1,1,7.729327515875713e-05,0.9507346124180742,C
49671,ENCHIMENTO 45CM X 48CM FIBRA SILICONIZADA,2.0,37.8,1,1,7.70893351187604e-05,0.950811701753193,C
78974766603128,ARRANJO DE FLORES ARTIFICIAIS N0205,2.0,37.8,2,1,7.70893351187604e-05,0.9508887910883117,C
923,Enchimento para almofada 48X48cm fibra siliconizada - Adomes,2.0,37.8,1,1,7.70893351187604e-05,0.9509658804234304,C
46205,AVENTAL AÇOUGUEIRO MEDIO RODOS DOURADOS ,2.0,37.8,2,1,7.70893351187604e-05,0.9510429697585492,C
50825,TORNEIRA DE JARDIM LONGA CRYSTALINA,2.0,37.8,2,1,7.70893351187604e-05,0.9511200590936679,C
48822,TOALHA P/ PES 46X70,2.0,37.8,1,1,7.70893351187604e-05,0.9511971484287867,C
78974766602431,Abraçadeira Aço Carbono  Mangueira Gás e Jardim,13.0,37.699999999999996,8,1,7.688539507876368e-05,0.9512740338238654,C
07312,Massinha de Modelar 12 Cores Soft Acrilex,5.0,37.5,5,1,7.647751499877025e-05,0.9513505113388642,C
DU00304,JOGO 6 BOWLS PARA SOBREMESA EM VIDRO PIATO  270 ML CASART,1.0,37.0,1,1,7.545781479878665e-05,0.951425969153663,C
HIG-REAL-EML514721,Embalixo Saco Lixo Mega Econômico 100 Litros,1.0,37.0,1,1,7.545781479878665e-05,0.9515014269684617,C
6106,Caderno Univ. 20 Matérias Pepper 320 Folhas Feminino – Tilibra,1.0,36.9,1,1,7.525387475878992e-05,0.9515766808432206,C
7868,Mantimentos da Princesa - ZUCA TOYS,1.0,36.9,1,1,7.525387475878992e-05,0.9516519347179794,C
DH04293,ESPATULA LIMÃO SICILIANO TOK DA CASA,1.0,36.9,1,1,7.525387475878992e-05,0.9517271885927382,C
78974766602943,Hélice Ventilador Britânia Protect 30cm Six Cinza,1.0,36.9,1,1,7.525387475878992e-05,0.951802442467497,C
78974766603390,Forma Teflon para Bolo Fundo Móvel - 26cm 3390,1.0,36.9,1,1,7.525387475878992e-05,0.9518776963422558,C
DE07601,KIT 2 PEÇAS GALHETEIRO VIDRO PRETO E BRANCO 290ML HAUSKRAFT,1.0,36.9,1,1,7.525387475878992e-05,0.9519529502170146,C
DH04618,"POTICHE VIDRO BUTTERFLY TRANSP 11,5X8X7CM TUUT",1.0,36.9,1,1,7.525387475878992e-05,0.9520282040917735,C
78974766603382,BULE N14 PRETO CRAQUEADO LAREDU,1.0,36.9,1,1,7.525387475878992e-05,0.9521034579665323,C
DE07503,Controle Portão Remoto Tx Flex 4 Botões Eletrônico 433Mhz,1.0,36.77,1,1,7.49887527067942e-05,0.9521784467192391,C
DE04381-CZ,Controle Remoto Tx Déco Ipec Portão 433Mhz Ppa Garen Seg Rcg - CINZA,2.0,36.38,1,1,7.419338655080699e-05,0.9522526401057899,C
7904,Caneco Leiteira com Bico Ø10cm Fervedor Alumínio Polido Baquelite,1.0,36.09,1,1,7.360196043481649e-05,0.9523262420662247,C
78974766604344,Veda Porta Duplo em Tecido 90cm,1.0,36.0,1,1,7.341841439881944e-05,0.9523996604806235,C
78974766603907,Kit c/3 Caneta Marca Texto Super Soft Gel Faber Castell,1.0,35.99,1,1,7.339802039481978e-05,0.9524730585010184,C
47858,TOALHA BANHO PEROLA RETRO VERDE MAR,1.0,35.9,1,1,7.321447435882271e-05,0.9525462729753772,C
7946-AzulPerolado,BANHEIRA BABY 22L PLASTIBRASIL -Azul Perolado,1.0,35.9,1,1,7.321447435882271e-05,0.952619487449736,C
78974766604417,Garrafa térmica 500ml roma lisa sortidas Unitermi,1.0,35.9,1,1,7.321447435882271e-05,0.9526927019240948,C
40536,Brinquedo Infantil Crec Crec Burguer Feliz,1.0,35.9,1,1,7.321447435882271e-05,0.9527659163984536,C
78974766601080,Caixa Organizadora 20 Divisórias Porta Parafusos Pregos,1.0,35.9,1,1,7.321447435882271e-05,0.9528391308728125,C
DH02192,GUARDANAPO DE PAPEL 20 FOLHAS TI-FLAIR,1.0,35.9,1,1,7.321447435882271e-05,0.9529123453471713,C
49655,CAPA P/ ALMOFADA DELUXE CLEAN 28CM X 50CM ROSE,1.0,35.9,1,1,7.321447435882271e-05,0.9529855598215301,C
51281,TOALHA BANHO PEROLA RETRO ROSE,1.0,35.9,1,1,7.321447435882271e-05,0.9530587742958889,C
34247,VASOURRA PLURI MAX  CABO,2.0,35.8,2,1,7.3010534318826e-05,0.9531317848302078,C
78974766602822,Prato Sobremesa 18 cm Donna Jardim de Cerejas OXFORD,2.0,35.8,1,1,7.3010534318826e-05,0.9532047953645266,C
DH03636,ORGANIZADOR DE PIA TRIUM COMPACTO CHUMBO FECHADO OU,2.0,35.8,1,1,7.3010534318826e-05,0.9532778058988455,C
32847,"VARAO 1,5MT SIMPLES",2.0,35.8,2,1,7.3010534318826e-05,0.9533508164331643,C
49556,CADERNO 1/4 RABISCO GARFIELD 80F,2.0,35.8,2,1,7.3010534318826e-05,0.9534238269674832,C
DE00669,Lâmpada Led Bulbo 12w Bivolt E27 6500k Luz Branca Ourolux,2.0,35.74,2,1,7.288817029482797e-05,0.953496715137778,C
78974766603467,"PESO PANELA DE PRESSAO EIRILAR 4,5/7/10LT",3.0,35.7,3,1,7.280659427882928e-05,0.9535695217320569,C
36426,Pano De Copa Avulso Atoalhado Teka Gourmet Peixes Branco,3.0,35.7,2,1,7.280659427882928e-05,0.9536423283263358,C
9959,COLA MAXI 500G,3.0,35.7,3,1,7.280659427882928e-05,0.9537151349206147,C
5021,Caderno Desenho Capa Flexivel Com 48fls D+ Sortido ,4.0,35.6,2,1,7.260265423883256e-05,0.9537877375748535,C
78974766602438,Peso para Panela de Pressão Clock Preto  02438,4.0,35.6,3,1,7.260265423883256e-05,0.9538603402290923,C
78974766604216,Fita Isolante Anti-chama 18mm X 20m - Mf Tools,4.0,35.6,3,1,7.260265423883256e-05,0.9539329428833311,C
50964,FITA CREPE 24X50 TN 568,4.0,35.6,4,1,7.260265423883256e-05,0.9540055455375699,C
78974766602048,PEGADOR POMEL PEQUENO,6.0,35.4,3,1,7.21947741588391e-05,0.9540777403117288,C
3010-Preto-Colher Sopa,Talheres Sintonia Simonaggio-Preto-Colher Sopa,9.0,35.1,1,1,7.158295403884896e-05,0.9541493232657676,C
97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Marrom,60 Litros",1.0,35.02,1,1,7.141980200685158e-05,0.9542207430677745,C
4D-MUPH-RZ7Q,"Sacos de Lixo 20L, 40L, 60, 100L, 200L - Coloridos - 100 unidades - Coleta Seletiva - Reforçado (Branco, 40 litros)",1.0,35.0,1,1,7.137901399885223e-05,0.9542921220817734,C
HIG-VIRT-2EML510136,Saco Para Lixo Branco Pia E Banheiro Com 100 Un Embalixo,1.0,35.0,1,1,7.137901399885223e-05,0.9543635010957723,C
78974766602372,Bateria de Litio 3V Elgin CR1616  Unidade,4.0,34.92,3,1,7.121586196685486e-05,0.9544347169577392,C
48219,LIXEIRA BASCULANTE 15 LITROS - PRETO Ref: 0257 PLASMONT,1.0,34.9,1,1,7.117507395885551e-05,0.954505892031698,C
49322,Vaso Aquário 21x16cm,1.0,34.9,1,1,7.117507395885551e-05,0.9545770671056568,C
51313,TOALHA BANHO BARCELONA BEGE,1.0,34.9,1,1,7.117507395885551e-05,0.9546482421796156,C
78974766602387,Organizador Multiuso Triangular Triplo Preto Plasnew,1.0,34.9,1,1,7.117507395885551e-05,0.9547194172535745,C
78974766603204,PANQUEQUEIRA AA 22 BRAZMANN,1.0,34.9,1,1,7.117507395885551e-05,0.9547905923275333,C
78974766602329,"Varão Cortina Aço 0,19x3,0m Simples Bege",1.0,34.9,1,1,7.117507395885551e-05,0.9548617674014921,C
78974766602295,DISPENSER TRAVA MAIS CRISTAL PLASUTIL,1.0,34.9,1,1,7.117507395885551e-05,0.9549329424754509,C
DU00305,CONJUNTO BOWLS DE SOBREMESA EM VIDRO 6 PEÇAS  150 ML  CASART,1.0,34.9,1,1,7.117507395885551e-05,0.9550041175494097,C
78974766603601,POTE DE VIDRO HERMÉTICO 1500 ML CATUAI,1.0,34.9,1,1,7.117507395885551e-05,0.9550752926233685,C
51338,CABO DADOS EL-3115 PD,1.0,34.9,1,1,7.117507395885551e-05,0.9551464676973274,C
43377,ESCORREDOR B4,1.0,34.9,1,1,7.117507395885551e-05,0.9552176427712862,C
9766,COCA COLA 200ML,12.0,34.8,6,1,7.097113391885879e-05,0.955288613905205,C
29206,RODINHA COM  PINO  42 BAURU 5430,5.0,34.5,2,1,7.035931379886863e-05,0.9553589732190039,C
48962,Pano De Prato Atacado Vies Estampado Variadas 69X45,5.0,34.5,3,1,7.035931379886863e-05,0.9554293325328027,C
78974766602778,Ramekin M - 125ml,5.0,34.5,2,1,7.035931379886863e-05,0.9554996918466016,C
50821,SIFAO CRYSTALINA 70 CM,5.0,34.5,5,1,7.035931379886863e-05,0.9555700511604004,C
24864,Pasta Elástico Ofício 30 mm Cristal - Polibras,5.0,34.5,1,1,7.035931379886863e-05,0.9556404104741992,C
78974766604014,"Plastico termovip light 1,40 Cafe expresso 6434A",2.16,34.34,2,1,7.003300973487389e-05,0.9557104434839341,C
2795,Bateria de Litio 3V Elgin CR 2032 Unidade,7.0,34.300000000000004,4,1,6.99514337188752e-05,0.955780394917653,C
47727,PLASTICO TERMICO TIPOGRAFIA CAFE MARROM/BEGE 923018,2.3,34.27,1,1,6.989025170687618e-05,0.9558502851693599,C
7896877428107,Boia para Filtro de Água Stéfani Branco,2.0,34.04,2,1,6.942118961488372e-05,0.9559197063589747,C
HIG-REAL-GM302050007,Papel Fotografico Inkjet A3 Glossy Adesivo 130G Pacote Com 20 - 62881,1.0,34.0,1,1,6.933961359888502e-05,0.9559890459725736,C
51282,TOALHA BANHO CHARME PLUS PETROLEO,1.0,33.9,1,1,6.91356735588883e-05,0.9560581816461325,C
DU00163,ORQUIDEA DANCANTE REAL  (BRANCO) 80cm (FLORARTE),2.0,33.8,1,1,6.893173351889158e-05,0.9561271133796514,C
31922,TINTA TECIDO FOSCA 37ML 520 PRETO UN ACRILEX,4.0,33.8,3,1,6.893173351889158e-05,0.9561960451131702,C
42321,Marcador Quadro Branco Vermelho Faber Castell,4.0,33.8,4,1,6.893173351889158e-05,0.9562649768466891,C
17997,"Jarra de plastico 3,7 litros redonda com tampa color",2.0,33.8,2,1,6.893173351889158e-05,0.956333908580208,C
15513,FORMA TUBO N20 LAREDU,2.0,33.8,1,1,6.893173351889158e-05,0.9564028403137268,C
NS173,Clips Coloridos 2/0 Caixinha Com 100 Un  BACCHI,2.0,33.56,2,1,6.844227742289947e-05,0.9564712825911497,C
DE07615,Suporte Fone De Ouvido Headset Mesa Aço Headphone Preto,1.0,33.53,1,1,6.838109541090043e-05,0.9565396636865605,C
DE06558-PT,Controle Remoto Para Portão Tx Top Ipec 433MHz Longo Alcance - PRETO,1.0,33.46,1,1,6.823833738290274e-05,0.9566079020239434,C
78974766601910,MEIA CURTA FEMININA GRIFFOS 35-39,6.0,33.400000000000006,2,1,6.811597335890471e-05,0.9566760179973023,C
DE00144,Módulo Temporizador Para Trava Eletromagnética Bivolt Ipec,1.0,33.24,1,1,6.778966929490995e-05,0.9567438076665972,C
97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Azul,20 Litros",2.0,33.18,2,1,6.766730527091192e-05,0.956811474971868,C
49314,Luvas de Latex Tamanho G Sanro,3.0,33.12,3,1,6.754494124691388e-05,0.956879019913115,C
NS243,Bandeira Brasil S/Haste 63 x 95 cm  Copa do Mundo,1.0,33.0,1,1,6.730021319891781e-05,0.9569463201263139,C
DU00050,VASO DE VIDRO CASTICAL TRANSPARENTE - GRILLO,1.0,32.9,1,1,6.70962731589211e-05,0.9570134163994728,C
DH04356,TAPETE ESCORREDOR PIA TOP CLEAN 30X30CM,1.0,32.9,1,1,6.70962731589211e-05,0.9570805126726317,C
DH04737,LATA DECOR CERAM LEMON 6X6X16CM TUUT,1.0,32.9,1,1,6.70962731589211e-05,0.9571476089457907,C
78974766602407,"Varão Cortina Aço 0,19x2,0m Simples Cromado",1.0,32.9,1,1,6.70962731589211e-05,0.9572147052189496,C
34723,GARRAFA TERMICA USE 1L BEGE MOR,1.0,32.9,1,1,6.70962731589211e-05,0.9572818014921085,C
DH04776,Pote de Vidro Decorativo C/ Tampa Metalica 11X27 Cm / Design Tijolos Transparente/Prateado,1.0,32.9,1,1,6.70962731589211e-05,0.9573488977652674,C
78974766603365,"PANELA N16 PRETO CRAQ. 1,28 LTS LAREDU",1.0,32.9,1,1,6.70962731589211e-05,0.9574159940384264,C
78974766602269,ESCOVA SANITARIA RATTAN C/ SUPORTE 33CM CATUAI,3.0,32.7,3,1,6.668839307892767e-05,0.9574826824315052,C
21090,MANGUEIRA DE GAS ALTA PRESSAO,3.0,32.7,1,1,6.668839307892767e-05,0.9575493708245841,C
78974766604398,CJ. 2G POTES RETANGULAR - TRANSPARENTE Ref: 0541 PLASMONT,3.0,32.7,2,1,6.668839307892767e-05,0.957616059217663,C
LM109,MEIA FEMININA CINZA CLARO  7/8  34-39 REF-20025001,2.0,32.66,1,1,6.660681706292896e-05,0.957682666034726,C
LM169,MEIA BIKE 34-39 REF-22025003,2.0,32.66,2,1,6.660681706292896e-05,0.9577492728517889,C
LM104,"MEIA FEMININA ROSA PASTEL 7,8-34-39 REF-01025025",2.0,32.66,1,1,6.660681706292896e-05,0.9578158796688518,C
78974766603589,Kit Pia com 3 Peças R.A.E. Plasticos,2.0,32.45,2,1,6.617854297893586e-05,0.9578820582118308,C
7897013534201,Pilha Alcalina AAA - Palito ELGIN C2PCS,4.0,32.25,4,1,6.577066289894242e-05,0.9579478288747297,C
78974766604332,Kit Limpeza Vassoura + Pá Coletora Cores Sortidas Sm Lar,1.0,32.0,1,1,6.526081279895062e-05,0.9580130896875286,C
7G-ZTFD-WVKH,Saco de Lixo 20 Litros com 100 Unidades - Reforçado (Verde),1.0,32.0,1,1,6.526081279895062e-05,0.9580783505003275,C
DK-TXA1-KJA3,Saco de Lixo 20 Litros com 100 Unidades - Reforçado (Marrom),1.0,32.0,1,1,6.526081279895062e-05,0.9581436113131264,C
41401,Lápis de Cor Capricho Tons Especiais 10 Cores Tris,1.0,31.99,1,1,6.524041879495094e-05,0.9582088517319214,C
78974766604321,Prato Raso Biona Donna 26cm Chá Das 5 Cerâmica Oxford,1.0,31.99,1,1,6.524041879495094e-05,0.9582740921507164,C
31898,TINTA TECIDO FOSCA 37ML 501 - AZUL TURQUESA - UN - ACRILEX,2.0,31.98,2,1,6.522002479095126e-05,0.9583393121755073,C
0620,Kit Lanchinho - Nig,1.0,31.9,1,1,6.505687275895389e-05,0.9584043690482662,C
78974766602694,QUEIMADOR BOSCH GRANDE 2694,1.0,31.9,1,1,6.505687275895389e-05,0.9584694259210251,C
41817,CONCHA 9 ERCA ALUMINIO,2.0,31.8,1,1,6.485293271895717e-05,0.9585342788537441,C
8424,CARRINHO POLIPLAC   3968,2.0,31.8,2,1,6.485293271895717e-05,0.958599131786463,C
78974766603593,DISPENSER PORTA DETERGENTE / ESPONJA RATTAN 500ML,2.0,31.8,1,1,6.485293271895717e-05,0.958663984719182,C
78974766602936,Rodizio Giratório Roda de Gel COM TRAVA 5447 BAURU,2.0,31.8,1,1,6.485293271895717e-05,0.958728837651901,C
43611,BALDE PRETO 12 LITROS Ref: 0382 PLASMONT,2.0,31.8,2,1,6.485293271895717e-05,0.9587936905846199,C
78974766602467,BATEDOR 30CM CATUAI,2.0,31.8,2,1,6.485293271895717e-05,0.9588585435173389,C
78974766604522,Rodizio Giratório Roda de Gel COM TRAVA  2 cod 5442 BAURU,2.0,31.8,1,1,6.485293271895717e-05,0.9589233964500579,C
750,ANTENA /TV,2.0,31.8,2,1,6.485293271895717e-05,0.9589882493827768,C
