empresa,id_pedido,numero_pedido,situacao,canal,data_pedido,data_faturamento,data_envio,data_entrega,dias_pedido_faturamento,dias_faturamento_envio,dias_envio_entrega
DECO ELETRO,869605073,46949,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869605139,46950,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869605279,46952,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869605426,46953,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869605546,46954,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869605764,46955,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869605782,46957,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869605858,46960,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869605894,46961,Aprovado,ML - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869605908,46962,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869606033,46963,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869606043,46964,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869606099,46965,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869606134,46966,Aprovado,ML - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869606263,46968,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869606281,46969,Entregue,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869606282,46970,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869606566,46972,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869606780,46974,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869606802,46975,Entregue,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869606823,46976,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869606858,46977,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869607829,46978,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869607851,46979,Aprovado,ML - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869607957,46980,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869608034,46983,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869608087,46984,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869608175,46985,Aprovado,ML - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869608188,46986,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869608293,46988,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869608364,46989,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869608426,46991,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869608463,46992,Enviado,Shopee,17/05/2026,,,,,,
DECO ELETRO,869608473,46993,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869608519,46995,Enviado,TikTok Shop,17/05/2026,,,,,,
DECO ELETRO,869608658,46996,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869608666,46997,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869608753,46998,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869608803,47000,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869608877,47001,Enviado,Full - Deco Eletro,17/05/2026,,,,,,
DECO ELETRO,869657066,47193,Aprovado,ML - Deco Eletro,17/05/2026,19/05/2026,,,2.0,,
DECO ELETRO,869608778,46999,Enviado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869608911,47002,Enviado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869609227,47003,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869609489,47004,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869609574,47005,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869609594,47007,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869609892,47008,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869610581,47009,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869610676,47010,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869610918,47011,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869611358,47012,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869612858,47013,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869612963,47014,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613437,47015,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613448,47016,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613456,47017,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613523,47018,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613582,47019,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613583,47020,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869613587,47021,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613844,47022,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869613847,47023,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869614481,47024,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869615280,47026,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869615328,47027,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869615650,47028,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869616031,47030,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869616166,47032,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869616178,47033,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869616213,47034,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869617011,47035,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869617307,47036,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869617475,47037,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869618257,47038,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869618318,47039,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869618339,47040,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869618647,47041,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869618681,47042,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869618727,47043,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869619415,47045,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869619435,47046,Aprovado,ML - Deco Eletro,18/05/2026,19/05/2026,,,1.0,,
DECO ELETRO,869620028,47047,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869620065,47048,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869620425,47050,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869620718,47051,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869620749,47052,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869620787,47053,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869620872,47054,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869621329,47055,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869621675,47056,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869621707,47057,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869621721,47058,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869621729,47059,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869621754,47060,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869621867,47062,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869621963,47063,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869622050,47064,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869622162,47065,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869622406,47066,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869622611,47069,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869623993,47070,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869624245,47071,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869624271,47072,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869624721,47074,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869625141,47075,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869625172,47076,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869625346,47077,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869625422,47078,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869625509,47079,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869625785,47080,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869626633,47081,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869626992,47082,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869627888,47083,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869627920,47084,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869628245,47086,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869628651,47087,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869628674,47088,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869628754,47089,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869628793,47090,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869628906,47091,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869628917,47092,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869628990,47093,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869629137,47096,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869629156,47097,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869629175,47098,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869629339,47100,Aprovado,Shopee,18/05/2026,,,,,,
DECO ELETRO,869629384,47101,Aprovado,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869629495,47102,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869629621,47103,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869629633,47104,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869629659,47105,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869629690,47106,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869629701,47107,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869629742,47108,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869629745,47109,Pronto para envio,Shopee,18/05/2026,,,,,,
DECO ELETRO,869629804,47110,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869629890,47111,Pronto para envio,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869629923,47112,Pronto para envio,Shopee,18/05/2026,,,,,,
DECO ELETRO,869629952,47113,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869630015,47114,Pronto para envio,Shopee,18/05/2026,,,,,,
DECO ELETRO,869630172,47115,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869630349,47116,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869630558,47118,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869634915,47119,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869634921,47120,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869634970,47121,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869634975,47122,Pronto para envio,Shopee,18/05/2026,,,,,,
DECO ELETRO,869634982,47123,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869635019,47124,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869635051,47125,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869635154,47126,Pronto para envio,Shopee,18/05/2026,,,,,,
DECO ELETRO,869635217,47127,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869639288,47129,Pronto para envio,Shopee,18/05/2026,,,,,,
DECO ELETRO,869639374,47130,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869639387,47131,Pronto para envio,Shopee,18/05/2026,,,,,,
DECO ELETRO,869639396,47132,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869639441,47133,Pronto para envio,TikTok Shop,18/05/2026,,,,,,
DECO ELETRO,869639738,47135,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869639912,47136,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869640175,47138,Enviado,Full - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869660235,47226,Aprovado,ML - Deco Eletro,18/05/2026,,,,,,
DECO ELETRO,869640650,47140,Pronto para envio,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869640702,47142,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869640728,47143,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869640748,47144,Pronto para envio,Shopee,19/05/2026,,,,,,
DECO ELETRO,869640887,47145,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869640895,47146,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869641017,47147,Pronto para envio,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869641275,47148,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869641280,47149,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869641455,47150,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869641640,47151,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869642284,47152,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869642297,47153,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869642350,47155,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869642553,47156,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869643441,47157,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869643666,47158,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869644000,47159,Preparando envio,Magalu,19/05/2026,,,,,,
DECO ELETRO,869645222,47160,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869645917,47161,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869646240,47162,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869653531,47164,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869653619,47165,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869653679,47166,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869653778,47167,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869653796,47168,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869653797,47169,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869653862,47170,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869654011,47172,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869654123,47173,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869654578,47174,Preparando envio,Magalu,19/05/2026,,,,,,
DECO ELETRO,869654691,47175,Faturado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869655283,47176,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869655324,47177,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869655801,47178,Aprovado,Shopee,19/05/2026,20/05/2026,,,1.0,,
DECO ELETRO,869656505,47180,Aprovado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869656586,47182,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869656603,47183,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869656752,47185,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869656827,47186,Aprovado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869656895,47187,Aprovado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869656915,47188,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869656949,47189,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869656961,47190,Aprovado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869656988,47191,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869657044,47192,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869657363,47195,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869657469,47196,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869657480,47197,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869657553,47198,Faturado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869657600,47199,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869658300,47201,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869658377,47202,Aprovado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869658594,47203,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869658610,47204,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869658766,47205,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869658919,47206,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869658951,47207,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869659234,47208,Aprovado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869659291,47209,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659442,47210,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659487,47211,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659493,47212,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659505,47213,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659706,47215,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659755,47216,Faturado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869659894,47217,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659956,47218,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869659974,47219,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869659986,47220,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660002,47221,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660166,47222,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660220,47224,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660230,47225,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660293,47227,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660318,47228,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660632,47229,Aprovado,TikTok Shop,19/05/2026,,,,,,
DECO ELETRO,869660664,47230,Preparando envio,Magalu,19/05/2026,,,,,,
DECO ELETRO,869660802,47231,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660825,47232,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660921,47233,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869660927,47234,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869661128,47235,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869661687,47236,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869661783,47237,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869661863,47238,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869661887,47239,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869661924,47240,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869662031,47241,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869662115,47242,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869662118,47243,Aprovado,ML - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869662149,47244,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869662267,47245,Aprovado,Shopee,19/05/2026,,,,,,
DECO ELETRO,869662336,47246,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869662625,47247,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869662897,47250,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869663541,47251,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869663840,47252,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664039,47253,Aprovado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664169,47254,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664208,47255,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664263,47256,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664309,47258,Aprovado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664323,47259,Enviado,Full - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664424,47260,Faturado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664425,47261,Faturado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869664534,47262,Aprovado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665027,47263,Faturado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665159,47264,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869665170,47265,Aprovado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665180,47266,Enviado,Full - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665279,47267,Enviado,Full - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665385,47268,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665423,47269,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869665462,47270,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665530,47271,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665628,47272,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665703,47273,Aprovado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665750,47274,Enviado,Full - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665930,47276,Enviado,Full - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869665942,47277,Aprovado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666014,47278,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666055,47279,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666242,47281,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869666246,47282,Aprovado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666253,47283,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666290,47284,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869666512,47287,Faturado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666526,47288,Faturado,TikTok Shop,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666799,47290,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666915,47291,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869666954,47292,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869667091,47293,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869667108,47294,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869667380,47295,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869667655,47297,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869667933,47300,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869668142,47302,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869668186,47303,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869668217,47304,Aprovado,Shopee,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869668265,47305,Aprovado,ML - Deco Eletro,19/05/2026,19/05/2026,,,0.0,,
DECO ELETRO,869668539,47309,Enviado,Full - Deco Eletro,19/05/2026,,,,,,
DECO ELETRO,869673213,47328,Aprovado,ML - Deco Eletro,19/05/2026,20/05/2026,,,1.0,,
DECO ELETRO,869668502,47308,Aprovado,TikTok Shop,20/05/2026,20/05/2026,,,0.0,,
DECO ELETRO,869668931,47310,Aprovado,ML - Deco Eletro,20/05/2026,20/05/2026,,,0.0,,
DECO ELETRO,869669011,47311,Aprovado,TikTok Shop,20/05/2026,20/05/2026,,,0.0,,
